smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3774680603948896,0.03499891845122215,0.19675925925925927,0.006388888888888889,0.0,0.0,0.0,0.632183908045977,a
0.3774680603948896,0.040666234047155525,0.13078703703703703,0.006388888888888889,0.0,0.0,0.0,0.6264367816091954,a
0.22667440960123883,0.03595068137573004,0.2777777777777778,0.006388888888888889,0.0,0.0,0.0,0.6091954022988506,a
0.02013162988772745,0.04464633354964309,0.04861111111111111,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.9314750290360047,0.04667964525200086,0.16435185185185186,0.0075,0.0,0.0,0.0,0.632183908045977,a
0.02013162988772745,0.04464633354964309,0.04861111111111111,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.027100271002710022,0.04464633354964309,0.1388888888888889,0.0,0.0,0.0,0.0,0.20689655172413793,b
0.02013162988772745,0.04464633354964309,0.13194444444444445,0.0,0.0,0.0,0.0,0.19540229885057472,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02419667053813396,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.4502516453735966,0.04988102963443651,0.4097222222222222,0.020833333333333332,0.0,0.0,0.0,0.6551724137931034,b
0.4452187379016647,0.050616482803374434,0.3460648148148148,0.016666666666666666,0.0,0.0,0.0,0.6264367816091954,b
0.4452187379016647,0.05511572571922994,0.3923611111111111,0.016666666666666666,0.0,0.0,0.0,0.6264367816091954,b
0.4502516453735966,0.05892277741726152,0.4097222222222222,0.0175,0.0,0.0,0.0,0.6551724137931034,b
0.16860240030971735,0.04659312134977287,0.1909722222222222,0.010555555555555556,0.0,0.0,0.0,0.3390804597701149,b
0.16860240030971735,0.052303698896820246,0.1909722222222222,0.013888888888888888,0.0,0.0,0.0,0.3390804597701149,b
0.34630274874177314,0.01661258922777417,0.4027777777777778,0.0,0.0,0.0,0.0,0.6436781609195402,a
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3797909407665505,0.04737183646982479,0.3923611111111111,0.008333333333333333,0.0,0.0,0.0,0.6264367816091954,a
0.3797909407665505,0.03742158771360588,0.3888888888888889,0.007222222222222222,0.0,0.0,0.0,0.6206896551724138,a
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3797909407665505,0.04624702574086091,0.3923611111111111,0.006388888888888889,0.0,0.0,0.0,0.6264367816091954,a
0.23209446380178086,0.03936837551373567,0.3819444444444444,0.008333333333333333,0.0,0.0,0.0,0.6091954022988506,a
0.38792102206736356,0.044862643305213064,0.3784722222222222,0.006388888888888889,0.0,0.0,0.0,0.603448275862069,a
0.02419667053813396,0.04464633354964309,0.10416666666666667,0.0,0.0,0.0,0.0,0.14942528735632185,b
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.16473093302361594,0.045857668180834955,0.21180555555555555,0.0175,0.0,0.0,0.0,0.3275862068965517,b
0.16860240030971735,0.04464633354964309,0.21875,0.0175,0.0,0.0,0.0,0.3390804597701149,b
0.4452187379016647,0.06009085009733939,0.3923611111111111,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,b
0.4452187379016647,0.055591607181483885,0.3923611111111111,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,b
0.8861788617886178,0.00709495998269522,0.4097222222222222,0.0175,0.0,0.0,0.0,0.6551724137931034,b
0.4502516453735966,0.04849664719878866,0.4097222222222222,0.0175,0.0,0.0,0.0,0.6551724137931034,b
0.38792102206736356,0.03711875405580792,0.2534722222222222,0.006388888888888889,0.0,0.0,0.0,0.6264367816091954,a
0.3797909407665505,0.03538827601124811,0.3923611111111111,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,a
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3797909407665505,0.0500108154877785,0.375,0.009722222222222222,0.0,0.0,0.0,0.5977011494252874,a
0.3797909407665505,0.04901579061215661,0.3923611111111111,0.008333333333333333,0.0,0.0,0.0,0.6264367816091954,a
0.23209446380178086,0.04412719013627515,0.3888888888888889,0.010555555555555556,0.0,0.0,0.0,0.6206896551724138,a
0.0,0.04464633354964309,0.034722222222222224,0.0,0.0,0.0,0.0,0.034482758620689655,a
0.7411924119241192,0.045208738914125024,0.4027777777777778,0.005833333333333334,0.0,0.0,0.0,0.6436781609195402,a
0.02419667053813396,0.04464633354964309,0.04861111111111111,0.0,0.0,0.0,0.0,0.05747126436781609,a
0.02419667053813396,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02419667053813396,0.04464633354964309,0.08333333333333333,0.0,0.0,0.0,0.0,0.11494252873563218,b
0.0,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.16473093302361594,0.04901579061215661,0.21180555555555555,0.0175,0.0,0.0,0.0,0.3275862068965517,b
0.889276035617499,0.026692623837335065,0.3923611111111111,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,b
0.4452187379016647,0.0554185593770279,0.3923611111111111,0.010555555555555556,0.0,0.0,0.0,0.6264367816091954,b
0.4502516453735966,0.05944192083062946,0.1412037037037037,0.013888888888888888,0.0,0.0,0.0,0.6551724137931034,b
0.3797909407665505,0.037854207224745834,0.3923611111111111,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,a
0.3797909407665505,0.043045641358425264,0.3888888888888889,0.011111111111111112,0.0,0.0,0.0,0.6206896551724138,a
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.4639953542392567,0.02500540774388925,0.21875,0.015555555555555555,0.0,0.0,0.0,0.3390804597701149,a
0.3797909407665505,0.048929266709928615,0.3923611111111111,0.009722222222222222,0.0,0.0,0.0,0.6264367816091954,a
0.23209446380178086,0.04901579061215661,0.3958333333333333,0.012222222222222223,0.0,0.0,0.0,0.632183908045977,a
0.38792102206736356,0.044040666234047156,0.3923611111111111,0.007222222222222222,0.0,0.0,0.0,0.6264367816091954,a
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3387533875338753,0.044300237940731124,0.4027777777777778,0.008333333333333333,0.0,0.0,0.0,0.6436781609195402,a
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,a
0.8943089430894309,0.05944192083062946,0.3993055555555556,0.006666666666666667,0.0,0.0,0.0,0.6379310344827587,a
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.027100271002710022,0.04464633354964309,0.19444444444444445,0.0,0.0,0.0,0.0,0.2988505747126437,b
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.02419667053813396,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.16473093302361594,0.044170452087389143,0.16898148148148148,0.013888888888888888,0.0,0.0,0.0,0.3333333333333333,b
0.4452187379016647,0.05939865887951547,0.1400462962962963,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,b
0.4502516453735966,0.05143845987454034,0.4097222222222222,0.0175,0.0,0.0,0.0,0.6551724137931034,b
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.38792102206736356,0.04321868916288125,0.3923611111111111,0.010555555555555556,0.0,0.0,0.0,0.6264367816091954,a
0.3797909407665505,0.03993078087821761,0.3958333333333333,0.0175,0.0,0.0,0.0,0.632183908045977,a
0.3797909407665505,0.04706900281202682,0.3923611111111111,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,a
0.3797909407665505,0.04027687648712957,0.3888888888888889,0.0175,0.0,0.0,0.0,0.6206896551724138,a
0.23209446380178086,0.06389790179537097,0.3958333333333333,0.013888888888888888,0.0,0.0,0.0,0.632183908045977,a
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3387533875338753,0.05399091499026606,0.3194444444444444,0.009722222222222222,0.0,0.0,0.0,0.6436781609195402,a
0.889276035617499,0.04468959550075709,0.3958333333333333,0.008333333333333333,0.0,0.0,0.0,0.632183908045977,a
0.38792102206736356,0.06424399740428294,0.3923611111111111,0.008333333333333333,0.0,0.0,0.0,0.6264367816091954,a
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.02419667053813396,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.2392566782810685,0.04776119402985075,0.2361111111111111,0.006388888888888889,0.0,0.0,0.0,0.367816091954023,a
0.02419667053813396,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.16473093302361594,0.04499242915855505,0.2152777777777778,0.0175,0.0,0.0,0.0,0.3333333333333333,b
0.4452187379016647,0.06173480423967121,0.3923611111111111,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,b
0.4502516453735966,0.016958684836686135,0.4097222222222222,0.0175,0.0,0.0,0.0,0.6551724137931034,b
0.3797909407665505,0.042223664287259356,0.3958333333333333,0.0175,0.0,0.0,0.0,0.632183908045977,a
0.3797909407665505,0.04763140817650876,0.3888888888888889,0.0175,0.0,0.0,0.0,0.6206896551724138,a
0.3797909407665505,0.04875621890547264,0.3263888888888889,0.013888888888888888,0.0,0.0,0.0,0.632183908045977,a
0.38792102206736356,0.058663205710577544,0.3958333333333333,0.013888888888888888,0.0,0.0,0.0,0.632183908045977,a
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,a
0.23209446380178086,0.06463335496430889,0.3958333333333333,0.013888888888888888,0.0,0.0,0.0,0.632183908045977,a
0.3387533875338753,0.058187324248323596,0.3958333333333333,0.013888888888888888,0.0,0.0,0.0,0.632183908045977,a
0.0,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.2392566782810685,0.058187324248323596,0.14351851851851852,0.006388888888888889,0.0,0.0,0.0,0.367816091954023,a
0.38792102206736356,0.06242699545749513,0.3888888888888889,0.008333333333333333,0.0,0.0,0.0,0.6206896551724138,a
0.02419667053813396,0.04464633354964309,0.10416666666666667,0.0,0.0,0.0,0.0,0.14942528735632185,a
0.027100271002710022,0.04464633354964309,0.23148148148148148,0.0,0.0,0.0,0.0,0.20689655172413793,b
0.02013162988772745,0.04464633354964309,0.19675925925925927,0.0,0.0,0.0,0.0,0.1724137931034483,b
0.3797909407665505,0.03538827601124811,0.3888888888888889,0.026111111111111113,0.0,0.0,0.0,0.6206896551724138,b
0.16860240030971735,0.03932511356262167,0.2222222222222222,0.020833333333333332,0.0,0.0,0.0,1.0,b
0.02013162988772745,0.04464633354964309,0.09259259259259259,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.4452187379016647,0.024010382868267358,0.2881944444444444,0.010555555555555556,0.0,0.0,0.0,0.6264367816091954,b
0.38792102206736356,0.06121566082630327,0.4050925925925926,0.016666666666666666,0.0,0.0,0.0,0.632183908045977,b
0.3797909407665505,0.051871079385680294,0.3888888888888889,0.020833333333333332,0.0,0.0,0.0,0.6206896551724138,b
0.02419667053813396,0.04464633354964309,0.09259259259259259,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3387533875338753,0.060436945706251355,0.4027777777777778,0.013888888888888888,0.0,0.0,0.0,0.6436781609195402,a
0.3797909407665505,0.04897252866104261,0.3958333333333333,0.0175,0.0,0.0,0.0,0.632183908045977,a
0.23209446380178086,0.07475665152498377,0.3958333333333333,0.013888888888888888,0.0,0.0,0.0,0.632183908045977,a
0.38792102206736356,0.06869997836902444,0.3958333333333333,0.009444444444444445,0.0,0.0,0.0,0.632183908045977,a
0.2392566782810685,0.053558295479126106,0.24537037037037038,0.006388888888888889,0.0,0.0,0.0,0.367816091954023,a
0.0,0.04464633354964309,0.09259259259259259,0.0,0.0,0.0,0.0,0.06896551724137931,a
1.0,0.03244646333549643,0.1597222222222222,0.008055555555555555,0.0,0.0,0.0,0.6436781609195402,a
0.02013162988772745,0.04464633354964309,0.09259259259259259,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3797909407665505,0.07410772225827385,0.3888888888888889,0.006388888888888889,0.0,0.0,0.0,0.6206896551724138,a
0.02419667053813396,0.04464633354964309,0.10416666666666667,0.0,0.0,0.0,0.0,0.08045977011494253,a
0.02013162988772745,0.04464633354964309,0.23148148148148148,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.02013162988772745,0.04464633354964309,0.32407407407407407,0.0,0.0,0.0,0.0,0.13793103448275862,b
0.3797909407665505,0.03253298723772442,0.3888888888888889,0.0225,0.0,0.0,0.0,0.6206896551724138,b
0.38792102206736356,0.06502271252433485,0.4097222222222222,0.016666666666666666,0.0,0.0,0.0,0.632183908045977,b
0.16860240030971735,0.041012329656067485,0.24537037037037038,0.0175,0.0,0.0,0.0,0.3448275862068966,b
0.3797909407665505,0.057149037421587716,0.3888888888888889,0.015277777777777777,0.0,0.0,0.0,0.6206896551724138,b
0.38792102206736356,0.059571706683971444,0.4699074074074074,0.0175,0.0,0.0,0.0,0.632183908045977,a
0.3797909407665505,0.05351503352801212,0.3958333333333333,0.0175,0.0,0.0,0.0,0.632183908045977,a
0.02419667053813396,0.04464633354964309,0.3472222222222222,0.0,0.0,0.0,0.0,0.14942528735632185,a
0.3387533875338753,0.06372485399091499,0.4027777777777778,0.011111111111111112,0.0,0.0,0.0,0.6436781609195402,a
0.23209446380178086,0.08029418126757516,0.3958333333333333,0.013888888888888888,0.0,0.0,0.0,0.632183908045977,a
0.027100271002710022,0.04464633354964309,0.3472222222222222,0.0,0.0,0.0,0.0,0.14942528735632185,a
0.02013162988772745,0.04464633354964309,0.5787037037037037,0.0,0.0,0.0,0.0,0.26436781609195403,a
0.02013162988772745,0.04464633354964309,0.5787037037037037,0.0,0.0,0.0,0.0,0.26436781609195403,a
0.0,0.04464633354964309,0.18518518518518517,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.2392566782810685,0.06424399740428294,0.26851851851851855,0.006388888888888889,0.0,0.0,0.0,0.367816091954023,a
0.3797909407665505,0.08012113346311919,0.3958333333333333,0.006388888888888889,0.0,0.0,0.0,0.632183908045977,a
0.7373209446380178,0.04209387843391737,0.41550925925925924,0.008333333333333333,0.0,0.0,0.0,0.6264367816091954,a
0.5075493612078978,0.04166125892277742,0.4027777777777778,0.008333333333333333,0.0,0.0,0.0,0.6436781609195402,a
0.02013162988772745,0.04464633354964309,0.46296296296296297,0.0,0.0,0.0,0.0,0.20689655172413793,a
0.0,0.04464633354964309,0.18518518518518517,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.022841656987998452,0.04464633354964309,0.20833333333333334,0.0,0.0,0.0,0.0,0.08045977011494253,a
0.02419667053813396,0.04464633354964309,0.10416666666666667,0.0,0.0,0.0,0.0,0.14942528735632185,b
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.0,0.04464633354964309,0.0625,0.0,0.0,0.0,0.0,0.08045977011494253,b
0.38792102206736356,0.06917585983127839,0.3958333333333333,0.026111111111111113,0.0,0.0,0.0,0.632183908045977,b
0.3797909407665505,0.031148604802076575,0.3958333333333333,0.026111111111111113,0.0,0.0,0.0,0.632183908045977,b
0.02419667053813396,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02013162988772745,0.04464633354964309,0.08333333333333333,0.0,0.0,0.0,0.0,0.11494252873563218,b
0.022841656987998452,0.04464633354964309,0.0625,0.0,0.0,0.0,0.0,0.08045977011494253,b
0.38792102206736356,0.06337875838200303,0.3958333333333333,0.020833333333333332,0.0,0.0,0.0,0.632183908045977,b
0.3797909407665505,0.05732208522604369,0.3888888888888889,0.019166666666666665,0.0,0.0,0.0,0.6206896551724138,b
0.16860240030971735,0.04334847501622323,0.2175925925925926,0.0175,0.0,0.0,0.0,0.3448275862068966,b
0.3797909407665505,0.054466796452520005,0.3958333333333333,0.019166666666666665,0.0,0.0,0.0,0.632183908045977,b
0.2392566782810685,0.05662989400821977,0.2361111111111111,0.011111111111111112,0.0,0.0,0.0,0.367816091954023,a
0.775648470770422,0.05515898767034393,0.3958333333333333,0.015555555555555555,0.0,0.0,0.0,0.632183908045977,a
0.3387533875338753,0.05948518278174346,0.4027777777777778,0.013888888888888888,0.0,0.0,0.0,0.6436781609195402,a
0.027100271002710022,0.04464633354964309,0.08333333333333333,0.0,0.0,0.0,0.0,0.11494252873563218,a
0.3797909407665505,0.05572139303482587,0.3923611111111111,0.007222222222222222,0.0,0.0,0.0,0.6264367816091954,a
0.5075493612078978,0.03971447112264763,0.2569444444444444,0.006388888888888889,0.0,0.0,0.0,0.6436781609195402,a
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.23596593108788227,0.06234047155526714,0.3611111111111111,0.006388888888888889,0.0,0.0,0.0,0.5747126436781609,a
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.02419667053813396,0.04464633354964309,0.11805555555555555,0.0,0.0,0.0,0.0,0.1724137931034483,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02013162988772745,0.04464633354964309,0.0625,0.0,0.0,0.0,0.0,0.08045977011494253,b
0.02013162988772745,0.04464633354964309,0.13194444444444445,0.0,0.0,0.0,0.0,0.19540229885057472,b
0.027100271002710022,0.04464633354964309,0.08333333333333333,0.0,0.0,0.0,0.0,0.11494252873563218,b
0.3797909407665505,0.03720527795803591,0.3958333333333333,0.026111111111111113,0.0,0.0,0.0,0.632183908045977,b
0.38792102206736356,0.07047371836469825,0.40625,0.0225,0.0,0.0,0.0,0.6494252873563219,b
0.38792102206736356,0.07246376811594203,0.40625,0.020833333333333332,0.0,0.0,0.0,0.6494252873563219,b
0.3797909407665505,0.06437378325762493,0.3993055555555556,0.015277777777777777,0.0,0.0,0.0,0.6379310344827587,b
0.16860240030971735,0.05078953060783041,0.2222222222222222,0.0175,0.0,0.0,0.0,0.3448275862068966,b
0.3797909407665505,0.06082630326627731,0.3888888888888889,0.019166666666666665,0.0,0.0,0.0,0.6206896551724138,b
0.02013162988772745,0.04464633354964309,0.09722222222222222,0.0,0.0,0.0,0.0,0.13793103448275862,a
0.3797909407665505,0.01527146874324032,0.3923611111111111,0.011111111111111112,0.0,0.0,0.0,0.6264367816091954,a
0.2392566782810685,0.05576465498593987,0.2361111111111111,0.011111111111111112,0.0,0.0,0.0,0.367816091954023,a
0.3387533875338753,0.05234696084793424,0.4027777777777778,0.013888888888888888,0.0,0.0,0.0,0.6436781609195402,a
0.5075493612078978,0.04667964525200086,0.4027777777777778,0.007222222222222222,0.0,0.0,0.0,0.6436781609195402,a
0.022841656987998452,0.04464633354964309,0.0625,0.0,0.0,0.0,0.0,0.08045977011494253,a
0.775648470770422,0.0227125243348475,0.3958333333333333,0.011111111111111112,0.0,0.0,0.0,0.632183908045977,a
0.23596593108788227,0.06705602422669263,0.027777777777777776,0.006388888888888889,0.0,0.0,0.0,0.5747126436781609,a
0.0,0.04464633354964309,0.027777777777777776,0.0,0.0,0.0,0.0,0.022988505747126436,a
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.02013162988772745,0.04464633354964309,0.14583333333333334,0.0,0.0,0.0,0.0,0.21839080459770116,b
0.027100271002710022,0.04464633354964309,0.08333333333333333,0.0,0.0,0.0,0.0,0.11494252873563218,b
0.02419667053813396,0.04464633354964309,0.10416666666666667,0.0,0.0,0.0,0.0,0.14942528735632185,b
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.3797909407665505,0.0436513086740212,0.3923611111111111,0.016666666666666666,0.0,0.0,0.0,0.6264367816091954,b
0.16860240030971735,0.046073977936404935,0.2222222222222222,0.013888888888888888,0.0,0.0,0.0,0.3448275862068966,b
0.3797909407665505,0.06822409690677049,0.3958333333333333,0.019166666666666665,0.0,0.0,0.0,0.632183908045977,b
0.38792102206736356,0.07601124810728964,0.3958333333333333,0.015277777777777777,0.0,0.0,0.0,0.632183908045977,b
0.38792102206736356,0.07518927103612373,0.4027777777777778,0.016666666666666666,0.0,0.0,0.0,0.6436781609195402,b
0.3797909407665505,0.053774605234696085,0.3888888888888889,0.015277777777777777,0.0,0.0,0.0,0.6206896551724138,b
0.022841656987998452,0.04464633354964309,0.0625,0.0,0.0,0.0,0.0,0.08045977011494253,a
0.3387533875338753,0.04806402768764871,0.39814814814814814,0.015555555555555555,0.0,0.0,0.0,0.6436781609195402,a
0.5075493612078978,0.049145576465498594,0.4027777777777778,0.011111111111111112,0.0,0.0,0.0,0.6436781609195402,a
0.2392566782810685,0.05753839498161367,0.2361111111111111,0.011111111111111112,0.0,0.0,0.0,0.367816091954023,a
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.23596593108788227,0.0654120700843608,0.013888888888888888,0.006388888888888889,0.0,0.0,0.0,0.5747126436781609,a
0.4874177313201703,0.03210036772658447,0.3958333333333333,0.006388888888888889,0.0,0.0,0.0,0.632183908045977,a
0.3797909407665505,0.07043045641358425,0.2638888888888889,0.03305555555555555,0.0,0.0,0.0,0.632183908045977,b
0.3797909407665505,0.05589444083928185,0.2638888888888889,0.03305555555555555,0.0,0.0,0.0,0.632183908045977,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.11494252873563218,b
0.027100271002710022,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.11494252873563218,b
0.02419667053813396,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.11494252873563218,b
0.3797909407665505,0.04875621890547264,0.25925925925925924,0.019444444444444445,0.0,0.0,0.0,0.6206896551724138,b
0.02013162988772745,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.11494252873563218,b
0.3797909407665505,0.04754488427428077,0.26157407407407407,0.016666666666666666,0.0,0.0,0.0,0.6264367816091954,b
0.02013162988772745,0.04464633354964309,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.02419667053813396,0.04464633354964309,0.041666666666666664,0.0,0.0,0.0,0.0,0.08045977011494253,b
0.02419667053813396,0.04464633354964309,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,b
0.38792102206736356,0.08064027687648713,0.26851851851851855,0.015277777777777777,0.0,0.0,0.0,0.6436781609195402,b
0.02013162988772745,0.04464633354964309,0.046296296296296294,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.02013162988772745,0.04464633354964309,0.046296296296296294,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.5075493612078978,0.055678131083711876,0.26851851851851855,0.013888888888888888,0.0,0.0,0.0,0.6436781609195402,a
0.2392566782810685,0.06294613887086307,0.1574074074074074,0.011111111111111112,0.0,0.0,0.0,0.367816091954023,a
0.23596593108788227,0.04192083062946139,0.009259259259259259,0.006388888888888889,0.0,0.0,0.0,0.5747126436781609,a
0.532326751838947,0.014319705818732424,0.14814814814814814,0.009444444444444445,0.0,0.0,0.0,0.3448275862068966,a
0.0,0.04464633354964309,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.34630274874177314,0.0626433052130651,0.26851851851851855,0.008333333333333333,0.0,0.0,0.0,0.6436781609195402,a
0.8765001935733643,0.05515898767034393,0.25,0.006388888888888889,0.0,0.0,0.0,0.5977011494252874,a
0.3797909407665505,0.06714254812892062,0.2638888888888889,0.025,0.0,0.0,0.0,0.632183908045977,b
0.3797909407665505,0.05810080034609561,0.2638888888888889,0.03138888888888889,0.0,0.0,0.0,0.632183908045977,b
0.0,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.14942528735632185,b
0.02013162988772745,0.04464633354964309,0.046296296296296294,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.02013162988772745,0.04464633354964309,0.06944444444444445,0.0,0.0,0.0,0.0,0.14942528735632185,b
0.3797909407665505,0.05052995890114644,0.25925925925925924,0.016666666666666666,0.0,0.0,0.0,0.6206896551724138,b
0.38792102206736356,0.08051049102314514,0.26851851851851855,0.0225,0.0,0.0,0.0,0.6436781609195402,b
0.02013162988772745,0.04464633354964309,0.046296296296296294,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.34630274874177314,0.04490590525632706,0.26851851851851855,0.024444444444444446,0.0,0.0,0.0,0.6436781609195402,b
0.3797909407665505,0.057754704737183644,0.26157407407407407,0.013888888888888888,0.0,0.0,0.0,0.6264367816091954,b
0.022841656987998452,0.04464633354964309,0.041666666666666664,0.0,0.0,0.0,0.0,0.08045977011494253,a
0.5075493612078978,0.05766818083495566,0.26851851851851855,0.0175,0.0,0.0,0.0,0.6436781609195402,a
0.2392566782810685,0.06151849448410123,0.1388888888888889,0.0125,0.0,0.0,0.0,0.3793103448275862,a
0.027100271002710022,0.04464633354964309,0.05555555555555555,0.0,0.0,0.0,0.0,0.11494252873563218,a
0.02419667053813396,0.04464633354964309,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.33294618660472325,0.06082630326627731,0.22685185185185186,0.012777777777777779,0.0,0.0,0.0,0.5977011494252874,a
0.6811846689895471,0.014233181916504434,0.24074074074074073,0.0,0.0,0.0,0.0,0.5747126436781609,a
0.30758807588075876,0.021804023361453602,0.06944444444444445,0.006388888888888889,0.0,0.0,0.0,0.3448275862068966,a
0.02013162988772745,0.04464633354964309,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3995354239256678,0.04114211550940947,0.25462962962962965,0.0,0.0,0.0,0.0,0.6091954022988506,a
0.0,0.04464633354964309,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,a
0.3797909407665505,0.06095608911961929,0.2638888888888889,0.03138888888888889,0.0,0.0,0.0,0.632183908045977,b
0.027100271002710022,0.04464633354964309,0.046296296296296294,0.0,0.0,0.0,0.0,0.09195402298850575,b
0.3797909407665505,0.05537529742591391,0.2638888888888889,0.027777777777777776,0.0,0.0,0.0,0.632183908045977,b
0.3797909407665505,0.06216742375081116,0.2662037037037037,0.024444444444444446,0.0,0.0,0.0,0.6379310344827587,b
